arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
20,29217892.462061137,5151602.72950215,10925523.08488033,17930244.610198267,8534478.442295404
