arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
32,1122338.877472397,194483.22588336506,488333.3644028432,535613.3477033596,335625.1610845051
