arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
40,25667186.62876329,1641802.6851857076,2699038.002111308,3426251.042542417,2476027.2071324256
