arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
20,44030308.409810066,10249292.51415511,27543035.98907388,32625394.216392558,16896541.863297414
