arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
20,33070859.42441345,8667030.882090706,19764632.203975413,21404983.132727318,14264290.962388773
