arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
38,1030940.0257488309,135578.80998518906,274265.44883925864,319292.9600053844,232573.8382277766
