arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
22,2432659.4303311347,286983.9418068544,862960.0434852126,2028258.4692496664,468445.8394788025
