arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
38,38731290.26902108,6750401.806578257,14133781.117244387,16666006.865327248,11851997.308412747
