arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
34,1020660.0994968893,194573.29325989218,381336.0374105757,401210.0434074401,335583.9424972536
