arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
24,1074158.6590764886,283903.5257724004,607692.0735767416,635535.4041035008,479370.7171396684
