arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
32,47516190.22823046,6065336.008525991,15969057.799662853,28875116.51041154,9959242.999866255
