arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
34,30011682.559150446,3203285.3929918576,6131507.544377728,10585371.647380596,5200619.529344268
