arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
38,40186234.060716674,5048175.282108378,11987197.681079928,18671655.123944905,8591344.87940503
