arrival_rate,bp_parameter,RR_ratio,SRPT_ratio,SETF_ratio,FCFS_ratio,RMLF_ratio
20,"{'L': 16.772, 'H': 64}",0.40140913690631824,0.9022932456373218,0.5181447303936253,1.101119848102487,0.5365106706988264
20,"{'L': 7.918, 'H': 512}",0.2777538645880391,1.709620432096296,1.2864534252229307,1.1763261755630292,1.1607762394380967
20,"{'L': 5.649, 'H': 4096}",0.18342919957100146,1.0728044576529838,0.6546938086492975,0.4165473987025331,1.0197104799910883
20,"{'L': 4.639, 'H': 32768}",0.13253798234607783,1.3544067469710908,0.9534728788252013,0.6407806037093497,0.9614824191564965
20,"{'L': 4.073, 'H': 262144}",0.09025282050235034,1.1902705885397151,1.097851546470635,0.9348325418998117,1.0742401552111482
20,"{'L': 56.3, 'H': 64}",0.6170410315983259,0.9303848883193494,0.632185439473048,1.0872696575936402,0.620954015079568
20,"{'L': 18.9, 'H': 512}",0.7362869325689526,1.639879353949782,0.8277440200743948,1.008638856666423,1.0081257375795925
20,"{'L': 12.4, 'H': 4096}",0.5516085852925027,1.780462830583427,0.8879326638390823,0.7085230401612252,1.1332494955974999
20,"{'L': 9.8, 'H': 32768}",0.28642552625223255,1.6778747758677435,0.5599404550994566,0.33185318899869526,1.2201766975308033
20,"{'L': 8.5, 'H': 262144}",0.36730482318420854,1.654979480187709,0.9332057454422399,0.6580324949023182,1.082116378998449
20,"{'L': 32.3, 'H': 512}",0.8439837892952339,1.4748767900010593,0.8174085296750688,1.1002333083346192,0.9037887437768343
20,"{'L': 19.7, 'H': 4096}",0.5397778048507527,1.5677317917046794,0.7323575696981126,0.6890008765054274,1.0056781874169594
20,"{'L': 15.3, 'H': 32768}",0.153846396759554,1.211330740218286,0.23851686267618327,0.1581085535352825,1.092373195978827
20,"{'L': 13.0, 'H': 262144}",0.638793491642282,1.5500512804929711,0.8628691347878966,1.0933289847709284,0.9461141661717526
22,"{'L': 16.772, 'H': 64}",0.1599726904785161,0.9534757274389842,0.3897799796708568,1.0953756634386442,0.4794731332972393
22,"{'L': 7.918, 'H': 512}",0.3219333632236611,2.037322066315643,1.1086213443206097,1.0369489302133177,1.0388039257670718
22,"{'L': 5.649, 'H': 4096}",0.19245365609433746,1.4099023596577953,1.0870559573019742,0.3036654891563749,1.3039848400241039
22,"{'L': 4.639, 'H': 32768}",0.016141927301318613,1.1538732386283983,0.964635040917048,1.1363128575234103,0.9919901586065296
22,"{'L': 4.073, 'H': 262144}",0.19765181154011036,1.3809290561540182,0.9109292839022608,0.5668876938068378,0.9743200561233275
22,"{'L': 56.3, 'H': 64}",0.7170689075348641,0.9757308908199179,0.7202707638080326,1.08740323167357,0.6311575619066626
22,"{'L': 18.9, 'H': 512}",0.603242671724805,1.4971192286253219,0.769647370476811,0.9512371358571118,0.8853855346193922
22,"{'L': 12.4, 'H': 4096}",0.4736290020519752,1.7814796714649412,0.8903919528100003,1.0053753824876177,1.0739240700281714
22,"{'L': 9.8, 'H': 32768}",0.3200338003770145,1.6518393495035186,1.0627380184977806,0.4454281694160036,1.1735870060629616
22,"{'L': 8.5, 'H': 262144}",0.36627508004890347,1.5849014011496205,0.8856468778099269,0.6469342563353961,1.0237846226754805
