arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
32,45290001.704644926,7250981.502395521,17352109.243802525,26578094.140604004,12258497.544688705
