arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
20,34159950.0305009,9449055.174131697,22421198.759160046,22498264.897470426,15540751.2714021
