frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
1024,671093.830264,671093.830264,671093.830264,671093.830264,671093.830264,671093.830264,13825.000000,13825.000000,13825.000000,13825.000000,13825.000000,13825.000000
4,323573.818422,323573.818422,323573.818422,323573.818422,323573.818422,323573.818422,5318.000000,5318.000000,5318.000000,5318.000000,5318.000000,5318.000000
8,531808.365809,531808.365809,531808.365809,531808.365809,531808.365809,531808.365809,8635.000000,8635.000000,8635.000000,8635.000000,8635.000000,8635.000000
16,588097.561775,588097.561775,588097.561775,588097.561775,588097.561775,588097.561775,9892.000000,9892.000000,9892.000000,9892.000000,9892.000000,9892.000000
2,624633.119661,624633.119661,624633.119661,624633.119661,624633.119661,624633.119661,9399.000000,9399.000000,9399.000000,9399.000000,9399.000000,9399.000000
64,858733.580219,858733.580219,858733.580219,858733.580219,858733.580219,858733.580219,15633.000000,15633.000000,15633.000000,15633.000000,15633.000000,15633.000000
32,426216.517470,426216.517470,426216.517470,426216.517470,426216.517470,426216.517470,9190.000000,9190.000000,9190.000000,9190.000000,9190.000000,9190.000000
256,1144117.120706,1144117.120706,1144117.120706,1144117.120706,1144117.120706,1144117.120706,19689.000000,19689.000000,19689.000000,19689.000000,19689.000000,19689.000000
32768,1263277.720342,1263277.720342,1263277.720342,1263277.720342,1263277.720342,1263277.720342,21633.000000,21633.000000,21633.000000,21633.000000,21633.000000,21633.000000
65536,2042545.464487,2042545.464487,2042545.464487,2042545.464487,2042545.464487,2042545.464487,30074.000000,30074.000000,30074.000000,30074.000000,30074.000000,30074.000000
128,922594.818549,922594.818549,922594.818549,922594.818549,922594.818549,922594.818549,17228.000000,17228.000000,17228.000000,17228.000000,17228.000000,17228.000000
512,1138770.252399,1138770.252399,1138770.252399,1138770.252399,1138770.252399,1138770.252399,20544.000000,20544.000000,20544.000000,20544.000000,20544.000000,20544.000000
4096,1308200.924772,1308200.924772,1308200.924772,1308200.924772,1308200.924772,1308200.924772,22782.000000,22782.000000,22782.000000,22782.000000,22782.000000,22782.000000
2048,1573972.920923,1573972.920923,1573972.920923,1573972.920923,1573972.920923,1573972.920923,28575.000000,28575.000000,28575.000000,28575.000000,28575.000000,28575.000000
16384,2245344.629317,2264465.252096,2264465.252096,2264465.252096,2264465.252096,2253278.193867,50831.000000,34059.000000,34059.000000,34059.000000,34059.000000,34059.000000
8192,2075663.128022,2080818.961671,2080818.961671,2080818.961671,2080818.961671,2080818.961671,29975.000000,29975.000000,29975.000000,29975.000000,29975.000000,29975.000000
