frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
8,286978.828240,286978.828240,286978.828240,286978.828240,286978.828240,286978.828240,5748.000000,5748.000000,5748.000000,5748.000000,5748.000000,5748.000000
2,270232.273809,270232.273809,270232.273809,270232.273809,270232.273809,270232.273809,5352.000000,5352.000000,5352.000000,5352.000000,5352.000000,5352.000000
4,558076.439960,558076.439960,558076.439960,558076.439960,558076.439960,558076.439960,9499.000000,9499.000000,9499.000000,9499.000000,9499.000000,9499.000000
128,697955.121918,697955.121918,697955.121918,697955.121918,697955.121918,697955.121918,13139.000000,13139.000000,13139.000000,13139.000000,13139.000000,13139.000000
2048,556616.806387,556971.179490,556971.179490,556971.179490,557086.914780,556971.179490,11401.000000,8872.000000,8872.000000,8872.000000,8872.000000,8872.000000
32,698567.339095,698567.339095,698567.339095,698567.339095,698567.339095,698567.339095,12500.000000,12500.000000,12500.000000,12500.000000,12500.000000,12500.000000
1024,1251841.281369,1251824.843990,1251824.843990,1251824.843990,1251824.843990,1251824.843990,23924.000000,23924.000000,23924.000000,23924.000000,23924.000000,23924.000000
16384,1297344.026457,1302732.126643,1302732.126643,1302732.126643,1302732.126643,1302732.126643,25286.000000,25286.000000,25286.000000,25286.000000,25286.000000,25286.000000
64,872778.647655,872778.647655,872778.647655,872778.647655,872778.647655,872778.647655,14294.000000,14294.000000,14294.000000,14294.000000,14294.000000,14294.000000
16,1039442.525741,1039442.525741,1039442.525741,1039442.525741,1039442.525741,1039442.525741,16395.000000,16395.000000,16395.000000,16395.000000,16395.000000,16395.000000
256,1233790.726454,1233790.726454,1233790.726454,1233790.726454,1233790.726454,1233790.726454,18790.000000,18790.000000,18790.000000,18790.000000,18790.000000,18790.000000
8192,1221591.319340,1221452.398314,1221452.398314,1221452.398314,1221452.398314,1221452.398314,21816.000000,21816.000000,21816.000000,21816.000000,21816.000000,21816.000000
512,1509146.651830,1509146.651830,1509146.651830,1509146.651830,1509146.651830,1509146.651830,24348.000000,24348.000000,24348.000000,24348.000000,24348.000000,24348.000000
4096,1276723.595095,1276723.595095,1276723.595095,1276723.595095,1276723.595095,1276723.595095,19395.000000,19395.000000,19395.000000,19395.000000,19395.000000,19395.000000
65536,1289373.378935,1289373.378935,1289373.378935,1289373.378935,1289373.378935,1289373.378935,20207.000000,20207.000000,20207.000000,20207.000000,20207.000000,20207.000000
32768,3046143.986251,3046143.986251,3046143.986251,3046143.986251,3046143.986251,3036274.578148,45582.000000,45582.000000,45582.000000,45582.000000,45582.000000,45582.000000
