frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
16,362670.724650,355237.993107,356956.310136,361725.363178,362670.724650,362670.724650,7985.000000,14826.000000,7985.000000,7985.000000,7985.000000,7985.000000
4,328304.503434,323776.555611,324394.338792,328140.477083,328304.503434,328304.503434,6523.000000,12800.000000,6523.000000,6523.000000,6523.000000,6523.000000
8,823711.156093,814756.947162,806907.427766,821593.652606,823711.156093,823711.156093,14125.000000,18233.000000,14676.000000,14125.000000,14125.000000,14125.000000
256,1209255.232173,1153658.573060,1172653.285876,1197933.557153,1209255.232173,1209255.232173,20758.000000,22717.000000,20758.000000,20758.000000,20758.000000,20758.000000
2,639507.852815,629457.454333,622095.164012,637055.845253,639507.852815,639507.852815,11426.000000,16493.000000,11946.000000,11661.000000,11426.000000,11426.000000
64,786787.252178,760018.216648,765381.878764,786787.252178,786787.252178,786787.252178,15165.000000,17666.000000,16206.000000,15165.000000,15165.000000,15165.000000
32,820174.294297,796169.022169,803703.303564,818392.046168,820174.294297,820174.294297,15103.000000,19473.000000,15103.000000,15103.000000,15103.000000,15103.000000
8192,809010.607650,797234.357340,795093.031053,803735.139884,808369.018085,809010.607650,16577.000000,18785.000000,17104.000000,16577.000000,16577.000000,16577.000000
512,1019359.495432,960123.639116,964498.996016,999515.049532,1018952.812088,1019359.495432,20397.000000,38663.000000,35615.000000,20397.000000,20397.000000,20397.000000
128,996511.463474,957617.963127,957514.751341,986785.826100,996511.463474,996511.463474,14879.000000,28628.000000,28449.000000,15689.000000,14879.000000,14879.000000
2048,1163864.424668,1103752.554686,1109376.944673,1148266.627523,1159679.584201,1163864.424668,18299.000000,30624.000000,29434.000000,18299.000000,18299.000000,18299.000000
32768,789968.630908,773822.686147,789047.772201,789968.630908,789968.630908,789968.630908,16059.000000,23763.000000,16059.000000,16059.000000,16059.000000,16059.000000
1024,1134359.476834,1079050.894692,1084479.196220,1116791.639174,1130624.548417,1130624.548417,19083.000000,36955.000000,36955.000000,19083.000000,19083.000000,19083.000000
16384,1344250.185923,1294099.129025,1315287.153689,1351092.025199,1368968.930983,1372435.412402,36650.000000,36304.000000,21401.000000,21060.000000,21060.000000,21060.000000
4096,2258071.473835,2117376.976417,2158719.818458,2200905.783159,2258071.473835,2258071.473835,38683.000000,44868.000000,38683.000000,38683.000000,38683.000000,38683.000000
65536,4086704.359819,3937350.064902,3985313.683553,4101504.060903,4112803.143812,4112803.143812,54418.000000,62336.000000,55748.000000,54418.000000,54418.000000,54418.000000
