frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
8,378561.777507,378561.777507,378561.777507,378561.777507,378561.777507,378561.777507,8934.000000,8934.000000,8934.000000,8934.000000,8934.000000,8934.000000
2,504840.668574,504840.668574,504840.668574,504840.668574,504840.668574,504840.668574,7923.000000,7923.000000,7923.000000,7923.000000,7923.000000,7923.000000
32,545646.732955,545646.732955,545646.732955,545646.732955,545646.732955,545646.732955,10551.000000,10551.000000,10551.000000,10551.000000,10551.000000,10551.000000
64,768791.931870,768791.931870,768791.931870,768791.931870,768791.931870,768791.931870,15318.000000,15318.000000,15318.000000,15318.000000,15318.000000,15318.000000
4,699248.595248,699248.595248,699248.595248,699248.595248,699248.595248,699248.595248,11478.000000,11478.000000,11478.000000,11478.000000,11478.000000,11478.000000
16,628767.777850,628767.777850,628767.777850,628767.777850,628767.777850,628767.777850,9956.000000,9956.000000,9956.000000,9956.000000,9956.000000,9956.000000
16384,974015.215142,974015.215142,974015.215142,974015.215142,974015.215142,974015.215142,19438.000000,19438.000000,19438.000000,19438.000000,19438.000000,19438.000000
32768,1662811.577025,1686384.700524,1690123.220069,1690123.220069,1690123.220069,1690123.220069,81417.000000,30810.000000,30810.000000,30810.000000,30810.000000,30810.000000
2048,965091.886761,964871.589666,965091.886761,965091.886761,965091.886761,965091.886761,19183.000000,19183.000000,19183.000000,19183.000000,19183.000000,19183.000000
4096,1033899.916120,1033899.916120,1033899.916120,1033899.916120,1033899.916120,1033899.916120,18305.000000,18305.000000,18305.000000,18305.000000,18305.000000,18305.000000
256,1018213.030692,1018213.030692,1018213.030692,1018213.030692,1018213.030692,1018213.030692,17645.000000,17645.000000,17645.000000,17645.000000,17645.000000,17645.000000
128,710630.635346,710786.194417,710630.635346,710630.635346,710630.635346,710630.635346,13739.000000,13739.000000,13739.000000,13739.000000,13739.000000,13739.000000
8192,1663500.454644,1663196.839486,1663500.454644,1663500.454644,1663500.454644,1663500.454644,31852.000000,31852.000000,31852.000000,31852.000000,31852.000000,31852.000000
512,1591841.849935,1585565.477941,1591841.849935,1591841.849935,1591841.849935,1591841.849935,24081.000000,24081.000000,24081.000000,24081.000000,24081.000000,24081.000000
1024,1420829.963000,1419080.117937,1420829.963000,1420829.963000,1420829.963000,1420829.963000,22017.000000,22017.000000,22017.000000,22017.000000,22017.000000,22017.000000
65536,3453158.940312,3453158.940312,3453158.940312,3453158.940312,3453158.940312,3453158.940312,46966.000000,46966.000000,46966.000000,46966.000000,46966.000000,46966.000000
