frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
4,198008.193833,198008.633062,198008.633062,198008.633062,198008.633062,198008.633062,5899.000000,3687.000000,3687.000000,3687.000000,3687.000000,3687.000000
16,388299.293370,388163.525124,388163.525124,388163.525124,388163.978843,388163.525124,9043.000000,6828.000000,6828.000000,6828.000000,6828.000000,6828.000000
8,507096.429901,507067.708210,507067.708210,507067.708210,507096.429901,507067.708210,9635.000000,9635.000000,9635.000000,9635.000000,9635.000000,9635.000000
32768,1019250.440023,1019250.440023,1019250.440023,1019250.440023,1019250.440023,1019250.440023,23959.000000,23959.000000,23959.000000,23959.000000,23959.000000,23959.000000
2,688102.584810,688142.518346,688142.518346,688142.518346,688142.518346,688142.518346,11716.000000,11716.000000,11716.000000,11716.000000,11716.000000,11716.000000
128,996064.266079,996064.266079,996064.266079,996064.266079,996064.266079,996064.266079,19531.000000,19531.000000,19531.000000,19531.000000,19531.000000,19531.000000
64,949963.260222,949963.260222,949963.260222,949963.260222,949963.260222,949963.260222,16902.000000,16902.000000,16902.000000,16902.000000,16902.000000,16902.000000
512,1012181.193732,1013003.771614,1013003.771614,1013003.771614,1012975.875427,1013003.771614,18529.000000,18529.000000,18529.000000,18529.000000,18529.000000,18529.000000
256,1000538.770370,1000538.770370,1000538.770370,1000538.770370,1000538.770370,1000538.770370,17080.000000,17080.000000,17080.000000,17080.000000,17080.000000,17080.000000
2048,1079984.353474,1081198.149847,1081198.149847,1081198.149847,1081198.149847,1081198.149847,22223.000000,22223.000000,22223.000000,22223.000000,22223.000000,22223.000000
1024,1453235.880077,1453235.880077,1453235.880077,1453235.880077,1453235.880077,1453235.880077,23762.000000,23762.000000,23762.000000,23762.000000,23762.000000,23762.000000
32,1238916.883914,1241601.675324,1241601.675324,1241601.675324,1241601.675324,1241601.675324,17745.000000,17745.000000,17745.000000,17745.000000,17745.000000,17745.000000
8192,1968039.600565,1975897.934812,1978260.056169,1978246.559252,1978246.559252,1978260.056169,35480.000000,35480.000000,35480.000000,35480.000000,35480.000000,35480.000000
4096,1170751.498026,1185619.657697,1185619.657697,1185619.657697,1184311.209138,1185619.657697,17626.000000,16395.000000,16395.000000,16395.000000,16395.000000,16395.000000
16384,1512157.753655,1514906.772863,1521083.292281,1521083.292281,1521083.292281,1486173.829826,24295.000000,21676.000000,21676.000000,21676.000000,21676.000000,99181.000000
65536,3496765.494906,3559085.131533,3559085.131533,3559085.131533,3559085.131533,3499429.504661,58175.000000,54298.000000,54298.000000,54298.000000,54298.000000,80107.000000
