frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
4,365466.123485,365466.123485,365466.123485,365466.123485,365466.123485,365466.123485,16972.000000,16972.000000,16972.000000,16972.000000,16972.000000,16972.000000
16,511478.308627,511478.308627,511478.308627,511478.308627,511478.308627,511478.308627,22696.000000,22696.000000,22696.000000,22696.000000,22696.000000,22696.000000
8,515207.658115,515207.658115,515207.658115,515207.658115,515207.658115,515207.658115,7690.000000,7690.000000,7690.000000,7690.000000,7690.000000,7690.000000
2,480236.442104,480236.442104,480236.442104,480236.442104,480236.442104,480236.442104,8861.000000,8861.000000,8861.000000,8861.000000,8861.000000,8861.000000
32768,829899.895872,829899.895872,829899.895872,829899.895872,829899.895872,829899.895872,23223.000000,23223.000000,23223.000000,23223.000000,23223.000000,23223.000000
8192,1253385.962478,1253385.962478,1253385.962478,1253385.962478,1253385.962478,1253385.962478,25033.000000,25033.000000,25033.000000,25033.000000,25033.000000,25033.000000
1024,1225180.337100,1225180.337100,1225180.337100,1225180.337100,1225180.337100,1225180.337100,20505.000000,20505.000000,20505.000000,20505.000000,20505.000000,20505.000000
64,960947.360580,960947.360580,960947.360580,960947.360580,960947.360580,960947.360580,25833.000000,25833.000000,25833.000000,25833.000000,25833.000000,25833.000000
256,1213311.981377,1213311.981377,1213311.981377,1213311.981377,1213311.981377,1213311.981377,26096.000000,26096.000000,26096.000000,26096.000000,26096.000000,26096.000000
16384,722375.657363,722375.657363,722375.657363,722375.657363,722375.657363,722375.657363,23215.000000,23215.000000,23215.000000,23215.000000,23215.000000,23215.000000
65536,1423958.564488,1423958.564488,1423958.564488,1423958.564488,1423958.564488,1423958.564488,23999.000000,23999.000000,23999.000000,23999.000000,23999.000000,23999.000000
128,1346889.637096,1346889.637096,1346889.637096,1346889.637096,1346889.637096,1346889.637096,25584.000000,25584.000000,25584.000000,25584.000000,25584.000000,25584.000000
32,1335507.871046,1335507.871046,1335507.871046,1335507.871046,1335507.871046,1335507.871046,23126.000000,23126.000000,23126.000000,23126.000000,23126.000000,23126.000000
2048,1744325.904403,1744325.904403,1744325.904403,1744325.904403,1744325.904403,1744325.904403,30277.000000,30277.000000,30277.000000,30277.000000,30277.000000,30277.000000
512,1645581.893672,1645581.893672,1645581.893672,1645581.893672,1645581.893672,1645581.893672,26146.000000,26146.000000,26146.000000,26146.000000,26146.000000,26146.000000
4096,1466540.155346,1476753.180154,1476753.180154,1476753.180154,1476753.180154,1467820.268216,60021.000000,23964.000000,23964.000000,23964.000000,23964.000000,28754.000000
