frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,2447904.126482,297252.000000,111.382225
4,1295818.877856,257047.000000,4397.885742
8,2279592.470032,260888.000000,157.692739
16,1727555.144581,289265.000000,729.113846
32,2277587.242462,293636.000000,317.954399
64,1447446.143333,255856.000000,12069.628536
128,2686984.219971,297902.000000,3547.399188
256,3018751.696609,297695.000000,40161.156694
512,2941986.644504,299283.000000,51742.842355
1024,2295675.385345,275841.000000,185765.778606
2048,3901831.864607,292455.000000,504841.849694
4096,4062931.288819,294150.000000,725281.421488
8192,3436026.326268,286069.000000,1326802.308184
16384,2743386.971029,287110.000000,1981964.249755
32768,1704513.779270,196896.000000,932796.758557
65536,2353085.231073,172107.000000,2062759.533917
