frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1853245.106968,281669.000000,52.924474
4,1542011.185377,284030.000000,57195.535857
8,2050622.260637,278625.000000,2983.080958
16,1857160.051067,278421.000000,372.906154
32,1798995.160018,242614.000000,214346.883229
64,2234333.830915,293962.000000,8027.009842
128,3014864.694879,295412.000000,368304.067480
256,2579928.889838,299080.000000,8932.320863
512,1951246.724765,236599.000000,172156.540956
1024,2699053.410756,301524.000000,513453.972636
2048,2841142.245317,295930.000000,654942.758716
4096,2454368.861010,300573.000000,66616.664927
8192,3297358.450489,291092.000000,1418367.639191
16384,2899028.222965,265850.000000,565810.677260
32768,1518387.122733,155493.000000,347462.500181
65536,2144943.001330,181092.000000,2039959.168207
