frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1286612.583579,269606.000000,541.026802
4,2301500.929781,286759.000000,65.306967
8,999681.918447,256694.000000,230414.062778
16,1411553.915317,298577.000000,571.118201
32,1203103.927061,203141.000000,122.670290
64,2942093.398481,303610.000000,1619.385995
128,2228072.933964,299945.000000,164501.219965
256,2917472.539825,298118.000000,173220.399497
512,3051243.494782,288395.000000,200012.178252
1024,1729990.594337,206764.000000,236195.970588
2048,3161584.583816,270693.000000,37634.674623
4096,2285642.417519,303219.000000,434635.980480
8192,1521736.890705,218928.000000,762447.302187
16384,3763328.086172,295924.000000,2134141.636902
32768,2100425.364454,217410.000000,1456252.426697
65536,5161098.568293,298638.000000,3809084.605262
