frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1760842.324835,255238.000000,105.574618
4,2130876.084972,296846.000000,173.031789
8,2007174.838157,293761.000000,586.323290
16,1657746.604352,298654.000000,108.415866
32,2299140.635947,304776.000000,11916.975539
64,2902134.465439,305336.000000,3526.575393
128,2774782.496484,298779.000000,786.817641
256,2272779.911704,300059.000000,20038.667745
512,3071849.114137,288681.000000,104339.839525
1024,2169888.098515,280425.000000,218761.355849
2048,3255531.454520,303551.000000,575151.080908
4096,2719226.661029,284995.000000,172709.462207
8192,2907864.906210,307020.000000,517946.052611
16384,3773342.959517,303913.000000,1089990.912493
32768,3154316.632677,239388.000000,2120280.427518
65536,984646.861934,129706.000000,75365.741322
