frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1748629.782729,301339.000000,4646.799759
4,1521731.043199,283391.000000,210.261742
8,2022234.691850,287017.000000,16526.081810
16,1640671.944538,271528.000000,1846.405698
32,2361139.089503,289287.000000,117.093979
64,2034232.811826,287314.000000,424.505595
128,2281463.594442,305585.000000,297312.660391
256,2110329.485595,297248.000000,202473.156826
512,2073696.274308,277215.000000,146686.525100
1024,3311820.105208,299490.000000,112713.136595
2048,2972211.513524,296885.000000,155540.894385
4096,2609752.003848,289069.000000,596493.089032
8192,2259998.645525,302388.000000,1332863.012079
16384,2458172.651196,284987.000000,216485.901832
32768,5003447.724782,283682.000000,4511535.404109
65536,3344339.036182,190874.000000,3344254.277163
