frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1159124.466283,286904.000000,8820.318588
4,1140316.561311,257847.000000,104.627912
8,2539712.603416,286665.000000,5888.652562
16,3029632.122970,285166.000000,195950.385534
32,2175925.337794,292982.000000,106693.424807
64,2612965.662345,302513.000000,2262.856823
128,2881507.893590,297502.000000,208577.335777
256,3521155.849575,297590.000000,214564.932983
512,2773252.893973,297277.000000,416663.579216
1024,2255863.042980,303683.000000,401652.117064
2048,2425253.706237,284344.000000,615913.007920
4096,2760312.020092,293982.000000,804748.474627
8192,3685962.584346,305383.000000,1337307.175216
16384,3567217.504097,297457.000000,775573.406671
32768,3453273.653146,302931.000000,687774.635636
65536,1932221.024835,249266.000000,0.000000
