frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,2007733.532664,299296.000000,516.051354
4,1894048.964016,268053.000000,91.972822
8,2074929.974889,283228.000000,205.557778
16,1330316.395649,253340.000000,40983.821833
32,2424477.488248,295341.000000,38725.663235
64,2616145.997432,296951.000000,343691.248226
128,2291395.214237,292892.000000,142614.257506
256,3250392.447204,304927.000000,17168.239077
512,2967706.217005,301340.000000,473217.496021
1024,2665727.256980,298081.000000,333563.971725
2048,3498952.425401,293528.000000,1119060.971658
4096,1745922.213949,281624.000000,462637.448569
8192,3967367.274989,293659.000000,1476392.288974
16384,3231905.749970,298561.000000,1229538.088721
32768,1061166.052352,162855.000000,598560.194952
65536,745403.085069,100621.000000,0.000000
