frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1626869.961057,299066.000000,1456.480003
4,1544731.330235,297433.000000,729.178990
8,2244578.398621,300737.000000,905.268468
16,2963860.940546,294777.000000,82108.193154
32,1766099.027328,293598.000000,306.040847
64,2841459.930849,290519.000000,1358.722562
128,3001301.853573,290994.000000,976.299134
256,2699602.653092,286919.000000,288086.631203
512,1843274.411975,284956.000000,14825.625248
1024,2519210.157566,290513.000000,592942.597147
2048,3442772.709925,290710.000000,862808.439626
4096,2066377.694117,302850.000000,534377.675128
8192,2020838.218282,197667.000000,1092603.961156
16384,2389545.747752,293590.000000,488143.724998
32768,2777129.735699,299635.000000,2168608.775220
65536,108133.969968,34128.000000,0.000000
