frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1607031.519281,301442.000000,157.448404
4,1688564.418312,292312.000000,141495.000000
8,2295172.277775,298754.000000,119.478031
16,1699232.190533,262373.000000,197.691679
32,2436061.742785,296709.000000,87.840765
64,2159898.339859,298720.000000,9202.588766
128,2849897.135346,297676.000000,220693.202689
256,2761409.239491,289959.000000,14629.869343
512,3783727.505221,302143.000000,660789.797288
1024,2710443.637253,280977.000000,633865.129204
2048,2396066.479383,282502.000000,183454.371790
4096,861185.306646,101078.000000,189729.230803
8192,1386082.901823,133929.000000,123027.263535
16384,3477637.605876,299971.000000,1940995.162928
32768,3635614.956865,260238.000000,1251741.102954
65536,4019978.292933,300352.000000,2317981.553655
