frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1374601.016548,255542.000000,207.992788
4,673202.215318,175333.000000,1154.165933
8,1898946.356133,283248.000000,344.222312
16,1565981.676514,302448.000000,5651.141743
32,2003474.076703,303497.000000,833.700186
64,2606985.080851,301605.000000,82385.235831
128,2528247.274596,292685.000000,194503.095474
256,2761106.119508,298683.000000,212676.741375
512,3459093.875924,295830.000000,354903.871291
1024,3003974.832065,285044.000000,708185.832016
2048,3299181.730032,306343.000000,132862.950159
4096,3170502.897787,280318.000000,465457.800957
8192,1915312.988675,264217.000000,561065.130830
16384,3711519.306091,275277.000000,2073254.845376
32768,2880082.039526,276303.000000,2455549.116891
65536,6201827.734530,303207.000000,5678771.633904
