frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,2194548.319669,299211.000000,94.963151
4,1504098.205672,279674.000000,84.439327
8,2083011.390085,295811.000000,1432.480366
16,1917918.295470,289519.000000,85890.126062
32,2186025.546669,302151.000000,928.360383
64,2579367.398648,273175.000000,57288.250654
128,3299111.946436,293728.000000,79578.147528
256,2649919.290767,275180.000000,372053.798477
512,3339475.673545,296906.000000,156805.560807
1024,3550218.026351,290342.000000,347557.668487
2048,2821681.441055,287273.000000,1050502.016495
4096,4507917.997631,299947.000000,1521306.553358
8192,1063280.710093,297907.000000,165802.211599
16384,4718474.702569,299963.000000,2121505.079284
32768,4338796.864037,297082.000000,574413.883626
65536,4006100.204676,240245.000000,3378881.421927
