frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,767781.261356,226600.000000,949.318176
4,1716301.892189,290106.000000,217.418950
8,2415656.562363,300303.000000,140.971628
16,1864509.710154,278757.000000,1816.410471
32,2243895.614840,297132.000000,563.142078
64,2450943.620937,295420.000000,246446.454383
128,2558255.321934,299823.000000,3775.965969
256,1764537.807983,302362.000000,232088.671496
512,2922290.673487,295662.000000,103233.855532
1024,2215879.198922,267974.000000,412509.428976
2048,2578894.284384,265572.000000,376118.023877
4096,1608803.400674,287147.000000,539287.675545
8192,1353264.435155,261549.000000,356628.936414
16384,3005773.272366,301958.000000,1042503.803188
32768,4279751.551229,237743.000000,1801445.456655
65536,1756080.529953,167787.000000,1434290.656477
