frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1150369.610585,300686.000000,104.737768
4,2014413.422075,300186.000000,187.779126
8,1850199.432588,295322.000000,1217.176651
16,2014706.200589,297522.000000,95020.226615
32,2395023.059181,292415.000000,888.687797
64,2109682.902393,280032.000000,126846.649566
128,2696867.203277,300738.000000,283048.291055
256,2717259.040332,285585.000000,244942.191117
512,2823550.390055,304753.000000,182228.210892
1024,2590044.024389,302133.000000,94609.791518
2048,3282021.447440,292746.000000,762031.316897
4096,740086.065353,129660.000000,103650.946252
8192,3210135.736718,302473.000000,1852484.291697
16384,4183150.941738,302136.000000,2539237.349226
32768,1423471.600543,167602.000000,942045.778031
65536,1301051.592491,161344.000000,0.000000
