frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1362628.568166,265774.000000,137.368119
4,1408291.079455,235686.000000,981.456061
8,1790295.451049,295996.000000,110.679718
16,2625662.289230,286320.000000,103.203682
32,2853865.193604,300568.000000,3096.871486
64,2601282.206118,285036.000000,335.606913
128,2397781.667920,297501.000000,102890.144961
256,2621143.093715,275582.000000,255893.818962
512,3233753.934621,304945.000000,700428.892220
1024,2859104.941936,298706.000000,106780.220448
2048,3764505.754542,293475.000000,475139.884921
4096,4162250.691321,303654.000000,1436669.939187
8192,3959231.855971,285970.000000,2362984.244886
16384,1443417.503677,164807.000000,1013850.366873
32768,5755998.391948,297607.000000,4090157.067322
65536,5050958.989318,287879.000000,3473178.957064
