frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,728726.462349,233097.000000,5331.059088
4,657400.283700,200203.000000,151.337371
8,1911986.904350,266263.000000,110.000000
16,2493667.877187,302411.000000,10806.395606
32,2150546.908085,303677.000000,28571.140894
64,2297924.686467,295321.000000,1237.839246
128,2761765.065681,299450.000000,8144.947329
256,2633247.675990,301579.000000,74146.633019
512,3330338.004026,302295.000000,279231.956944
1024,2824775.624590,302771.000000,228190.962008
2048,3052673.591050,302521.000000,206598.896418
4096,2625897.740321,280491.000000,543888.680898
8192,2263917.110324,293770.000000,720680.675361
16384,1207241.448996,162897.000000,720410.899362
32768,4579649.271274,305079.000000,3578206.443171
65536,2991017.553454,185945.000000,2840155.194931
