frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1277806.983559,245957.000000,246.586699
4,1712846.317177,266707.000000,12985.493368
8,2566009.816281,296761.000000,637.719374
16,2067177.282380,246316.000000,22122.859241
32,2098376.773258,262640.000000,6863.364700
64,2621677.902524,300459.000000,8113.250890
128,2342074.392286,295732.000000,97227.958001
256,3844238.674539,300345.000000,470727.740333
512,2681669.152131,293203.000000,92662.198717
1024,2367898.640453,272845.000000,84397.476828
2048,2445999.298399,288971.000000,125177.128003
4096,2614539.494323,291913.000000,1112420.503151
8192,3915653.418618,291051.000000,2260120.495258
16384,4122359.915323,265804.000000,1765584.895525
32768,3025515.264393,263867.000000,1469874.781272
65536,4607310.963856,304002.000000,3967460.934043
