frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1842998.661939,253029.000000,125.187859
4,2384857.580307,292801.000000,45263.259936
8,2180091.627076,297848.000000,2324.553506
16,1460411.876190,293827.000000,766.242129
32,3275324.104708,302498.000000,7160.300133
64,1948931.691738,296621.000000,569.433929
128,2321915.941521,296666.000000,123136.525000
256,3672876.237741,302514.000000,26357.671824
512,3434037.290420,289983.000000,523048.407322
1024,2596498.733678,289956.000000,175974.713340
2048,2882349.276696,298630.000000,544631.133066
4096,3237734.683242,268882.000000,291406.476189
8192,3454468.672235,262229.000000,2149624.856662
16384,3507393.926472,289986.000000,161431.655598
32768,4788689.013515,299913.000000,3824090.809297
65536,4802991.854163,272528.000000,4729490.676885
