frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1939598.735940,268937.000000,6410.367072
4,2089016.016254,292658.000000,53.000000
8,1467554.447065,281144.000000,314.062096
16,1327861.322944,246408.000000,525.311336
32,2529599.578386,268146.000000,499.606845
64,2818968.127754,298685.000000,301595.971643
128,2793036.470324,294091.000000,102875.547017
256,2701713.324447,293778.000000,311176.356742
512,3854429.136904,298723.000000,525151.778637
1024,3037739.392144,300594.000000,702648.312446
2048,2695040.126384,291867.000000,669738.606465
4096,3354071.229583,294594.000000,468736.215745
8192,2431224.474479,230354.000000,208302.895381
16384,3179948.312170,300879.000000,1277729.181817
32768,3191026.038741,294731.000000,807633.003243
65536,4399679.871803,299047.000000,926356.640766
