frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1642140.659510,245919.000000,7604.842273
4,2242228.270645,297793.000000,215.473896
8,1686218.895954,299691.000000,1948.730099
16,1638295.382640,261555.000000,169.410743
32,2618360.908021,289981.000000,53954.107851
64,2901958.183634,277335.000000,144142.829284
128,3158904.308099,291924.000000,137851.930723
256,2723384.530829,296115.000000,137277.052023
512,3038202.985516,301621.000000,250343.272997
1024,2548198.089540,279141.000000,38793.881257
2048,2484957.781757,271943.000000,171541.244705
4096,2598087.794003,288010.000000,363175.150962
8192,1442698.717041,150074.000000,657480.071125
16384,2144962.733415,215670.000000,469421.687539
32768,1124668.185348,77579.000000,367134.632777
65536,2871551.205850,196860.000000,2794127.445634
