frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1671075.387281,296543.000000,68.629440
4,1970303.464650,296760.000000,8850.269205
8,1749216.659789,303920.000000,130.927461
16,2477163.127960,290743.000000,3347.647831
32,2750207.490754,296131.000000,144.989655
64,2700412.332691,287583.000000,3281.880406
128,2331632.020898,288408.000000,41616.715872
256,2712685.858336,298961.000000,15289.680343
512,3289546.727481,300609.000000,539257.439758
1024,2304855.812042,281375.000000,598130.736299
2048,1533693.201148,190975.000000,148655.228135
4096,3154307.749766,287390.000000,522674.244115
8192,2296804.696404,303293.000000,515324.708662
16384,2787347.162525,237700.000000,1033745.693346
32768,4337296.553447,273048.000000,2898601.081891
65536,2258133.356214,136206.000000,2220691.596225
