frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,372101.912223,7065.000000,3311.000000
4,619402.948346,9954.000000,6450.222787
8,669229.977083,12748.000000,64.163853
16,867651.529494,12843.000000,32305.632961
32,941987.256588,15221.000000,21138.667555
64,952555.457709,17369.000000,60316.151270
128,1153648.498893,18933.000000,74827.232536
256,1242207.132129,18909.000000,80602.649138
512,193093.111498,5572.000000,8286.598699
1024,1300317.381132,21748.000000,116144.086784
2048,1210768.207745,25767.000000,448670.249545
4096,1526251.971017,21103.000000,432579.608495
8192,1690318.660235,26563.000000,432988.582291
16384,1969219.567755,30626.000000,770612.065980
32768,1274883.076343,24343.000000,155748.648697
65536,1483936.621027,37389.000000,1228779.792184
