frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,863631.800153,20465.000000,5186.660004
4,736532.720988,20880.000000,55403.746796
8,788760.711882,16392.000000,28321.767035
16,847862.444277,14176.000000,38926.825391
32,942773.954977,19047.000000,4645.852559
64,811830.090539,16731.000000,29567.515942
128,320982.503930,10270.000000,21504.122488
256,1841418.547712,33260.000000,191745.973885
512,1539684.123626,28075.000000,153710.758043
1024,1293737.287479,24810.000000,178248.820192
2048,679336.836417,14114.000000,142319.283690
4096,2067238.771088,57813.000000,292469.780832
8192,1121092.887285,21511.000000,130593.545070
16384,1253896.250876,22375.000000,327376.414856
32768,7575367.777985,102754.000000,3466295.636149
65536,3430271.013540,59291.000000,3117422.055162
