frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,753371.348279,14554.000000,9251.111122
4,949870.320275,19453.000000,8125.423989
8,1368990.919967,21430.000000,49476.404922
16,867686.006916,15822.000000,21787.795070
32,591049.792787,9647.000000,29988.668360
64,1365650.207871,24841.000000,56356.531103
128,1430075.530416,24513.000000,77486.336692
256,891934.246815,14780.000000,55410.228505
512,1569646.751272,38188.000000,341936.990655
1024,1317033.434988,24235.000000,185167.954871
2048,2173243.869591,41035.000000,489087.532781
4096,237270.990100,7410.000000,14536.080386
8192,1818049.190658,30363.000000,292679.000603
16384,1342241.062475,28648.000000,429413.247477
32768,2604359.329149,39600.000000,1033251.401767
65536,724470.202137,18682.000000,529090.412298
