frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,584005.310411,9491.000000,6600.426653
4,435008.219915,7475.000000,9099.885769
8,697988.790518,15781.000000,4734.756171
16,312262.338044,7708.000000,17966.751153
32,831641.523482,12237.000000,4207.258133
64,693912.826534,12055.000000,42885.903488
128,719188.410015,13012.000000,32141.120765
256,931447.372294,13667.000000,34437.871522
512,1126356.473590,22084.000000,100045.027693
1024,1481117.394419,26746.000000,28455.228219
2048,2328527.466929,37488.000000,193486.701525
4096,448971.035833,9377.000000,64555.313848
8192,265690.351884,7236.000000,110042.618326
16384,1791011.966346,26890.000000,654849.549104
32768,2183677.198845,37351.000000,909090.253450
65536,2587468.468855,54094.000000,2219490.805871
