frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,162077.541535,5289.000000,3589.817823
4,649475.420562,12428.000000,9861.254332
8,1824611.752682,29321.000000,35190.983831
16,1977014.384692,30131.000000,3285.461155
32,195176.310215,4332.000000,595.430097
64,1306137.400991,21544.000000,105605.935193
128,1717319.410444,28599.000000,93580.175128
256,1900674.574471,29750.000000,266232.348078
512,1448380.048268,33516.000000,107103.566607
1024,1092918.923200,16583.000000,65868.784542
2048,1054771.583095,28789.000000,58537.946795
4096,1856434.332292,36944.000000,99407.687520
8192,922816.467204,22550.000000,112552.831484
16384,313945.184193,8362.000000,182470.547834
32768,2260641.648152,37623.000000,836392.993362
65536,159370.514315,4846.000000,0.000000
