frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,542778.356353,12745.000000,2211.000000
4,575593.095839,13133.000000,5936.654782
8,777171.452798,16043.000000,9583.713946
16,823467.095230,15980.000000,8479.927653
32,1142588.729050,18263.000000,2773.926639
64,909460.729824,14843.000000,12303.335808
128,443132.596490,7358.000000,8744.246051
256,1199855.565828,20898.000000,136052.539256
512,954014.835228,17465.000000,65357.649797
1024,1836447.517708,35040.000000,88472.791784
2048,1200564.388764,22801.000000,156666.494756
4096,702180.706759,15646.000000,121041.558632
8192,749510.714936,15880.000000,173742.208945
16384,2484383.202189,38447.000000,881405.283720
32768,620137.584974,17678.000000,448228.136008
65536,981472.833105,20313.000000,646818.289114
