frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,466053.603640,9370.000000,9518.461430
4,666706.474135,13636.000000,6378.550462
8,364430.903618,6403.000000,6443.765824
16,506734.470945,8477.000000,16130.508083
32,911320.273457,19849.000000,4097.182691
64,992167.655472,18114.000000,46353.971319
128,1420545.801730,23852.000000,45991.158368
256,1283730.258733,22057.000000,132192.106508
512,450082.635493,7593.000000,25747.851037
1024,584138.343087,12603.000000,99911.247000
2048,702293.104116,16437.000000,172604.168437
4096,1529675.176968,28114.000000,121079.461772
8192,1412058.610216,32196.000000,39936.338252
16384,793591.923270,20414.000000,103726.499073
32768,2786184.084912,47696.000000,1489990.331974
65536,1106464.169747,31139.000000,1100968.017804
