frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,532042.957552,19545.000000,19653.600866
4,790331.278263,18216.000000,27240.569653
8,256286.316402,7365.000000,417.189405
16,3034835.529785,51336.000000,121360.786978
32,2218673.240079,35489.000000,381.654294
64,2226125.053040,34839.000000,173715.241591
128,15965206.139714,218310.000000,1305308.103808
256,736086.947108,20822.000000,1094.671640
512,3735040.238803,52720.000000,2653.708160
1024,484890.406596,12241.000000,44003.262584
2048,941997.586735,23225.000000,192965.996888
4096,2736490.032043,59511.000000,779458.462864
8192,939791.320962,22778.000000,262538.310861
16384,12142160.182808,177726.000000,4961381.462037
32768,266920.171883,11009.000000,1538.443694
65536,1098239.163830,29442.000000,0.000000
