frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,419459.321473,7052.000000,3780.930441
4,457534.901362,8875.000000,7678.391628
8,567094.257361,11002.000000,563.729545
16,724142.194937,13082.000000,13969.033825
32,875331.018332,14902.000000,37751.324334
64,974246.604597,16177.000000,7895.302654
128,944198.306628,16182.000000,52742.692982
256,807515.052853,14410.000000,35669.818643
512,1180642.882011,22944.000000,5570.810533
1024,1104802.480455,20399.000000,221015.616188
2048,1841310.637629,26923.000000,475420.343210
4096,520875.483428,10367.000000,70045.653405
8192,2839324.299113,46105.000000,295885.811426
16384,2139705.851063,34034.000000,377451.136928
32768,2473606.107332,42061.000000,1412066.078805
65536,189562.381561,7146.000000,0.000000
