frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,649072.972345,11855.000000,12670.042581
4,592477.162047,10450.000000,1530.646269
8,1239895.369562,22392.000000,16852.690735
16,512445.640213,14120.000000,36435.209345
32,1857468.053737,25413.000000,73232.304893
64,1194443.867941,18593.000000,12621.474518
128,1594748.890781,23634.000000,3777.950900
256,1317238.689263,22810.000000,44088.210329
512,2231678.426100,37487.000000,524779.518945
1024,1988224.843733,34828.000000,434476.621384
2048,1641705.532460,36984.000000,67566.803010
4096,1050351.559823,20123.000000,51093.132797
8192,335910.945499,8785.000000,47361.381399
16384,2189971.724591,38793.000000,804779.723798
32768,561893.333466,14018.000000,446821.427827
65536,1831976.830546,34201.000000,759201.211813
