frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,894257.411869,15729.000000,29846.058048
4,232313.737263,6765.000000,7667.411167
8,421209.333117,10881.000000,9002.825223
16,1630348.669522,38257.000000,25167.426229
32,305170.891687,7015.000000,11727.315635
64,354618.006672,7208.000000,4637.756678
128,1735861.930062,28396.000000,133872.608890
256,714938.228979,19224.000000,27427.897094
512,1354267.148535,23792.000000,137960.221604
1024,2150629.197480,37236.000000,325345.502237
2048,966865.605863,20117.000000,63472.231614
4096,1258996.211401,21577.000000,241273.209754
8192,1509721.995191,31769.000000,104745.435691
16384,1603217.200017,29430.000000,364278.374703
32768,2252740.971673,34353.000000,586556.858669
65536,2038595.464865,37430.000000,1563031.192673
