frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,2399775.665266,33198.000000,34306.707639
4,1138198.634729,26803.000000,60870.863309
8,1140603.880315,21032.000000,1476.000000
16,1339855.007149,33931.000000,3489.195466
32,3171069.653946,51272.000000,209472.339802
64,655384.759483,14476.000000,1193.211633
128,3846801.655088,57605.000000,246678.882398
256,694078.168969,18210.000000,1779.288903
512,615971.417550,17471.000000,151477.953802
1024,1935382.140515,33812.000000,79013.971594
2048,1890758.596379,41993.000000,208561.410076
4096,5391767.777902,80396.000000,1569338.365887
8192,1624550.749881,28673.000000,519092.594671
16384,2496652.693672,46931.000000,1206771.974799
32768,1181569.396475,28458.000000,676327.616726
65536,4383315.277652,72077.000000,1240961.636654
