frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,686326.595506,14213.000000,840.366587
4,796177.687830,13115.000000,3685.286556
8,811790.713036,14923.000000,19440.178291
16,899797.614029,14702.000000,1508.211855
32,1978942.208632,32515.000000,70004.819470
64,1140253.067374,21286.000000,83668.411100
128,755048.578603,13499.000000,32816.810799
256,1795673.947491,27384.000000,213930.865903
512,949591.368180,17462.000000,33359.971163
1024,1033840.061481,23989.000000,51570.042214
2048,1614071.290879,26389.000000,464791.569806
4096,734543.033558,12337.000000,85288.743495
8192,698375.038085,13210.000000,122106.701213
16384,2449183.353012,50195.000000,1862638.136954
32768,1848369.736641,40832.000000,1827999.713062
65536,1748833.200154,33049.000000,766895.637680
