frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,5247709.151005,70036.000000,127553.985665
4,5040069.598356,95923.000000,187389.288517
8,2246803.135868,45542.000000,64205.793563
16,1783981.501295,35724.000000,70435.808159
32,18438140.080021,279657.000000,753049.070692
64,503573.269312,19194.000000,92488.955341
128,525691.431695,15856.000000,367.245150
256,1721160.570097,41124.000000,265936.493991
512,373533.415426,10596.000000,676.192280
1024,437539.910437,9591.000000,113865.273859
2048,420877.715998,14781.000000,112883.680074
4096,3250328.074193,44306.000000,1248499.268587
8192,982773.942966,23693.000000,457002.347369
16384,14907369.699762,182788.000000,3618281.450898
32768,2673754.036879,37609.000000,1249302.691971
65536,2336378.169117,54777.000000,2335636.604952
