frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,511466.336619,9550.000000,62.537988
4,846727.475552,16174.000000,4998.595803
8,876703.330537,21670.000000,9338.844147
16,1104761.990743,16637.000000,58559.555079
32,1511765.452865,24558.000000,23619.000000
64,610252.100165,14500.000000,13889.126430
128,1128415.331443,16713.000000,17614.280996
256,1285071.608406,22906.000000,156853.893340
512,790549.361370,16814.000000,33210.457389
1024,765620.467644,12890.000000,129035.305180
2048,1818163.047471,28123.000000,363707.073374
4096,1845919.844133,31632.000000,105658.559951
8192,649826.362304,11521.000000,283479.002801
16384,2191906.946093,38448.000000,1209655.300152
32768,1622546.913428,25962.000000,712935.655884
65536,2266076.244341,51344.000000,2029712.300753
