frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,1878967.161091,27959.000000,7698.079371
4,886087.132089,17506.000000,2273.018478
8,1376508.406212,21476.000000,41197.170182
16,3117276.311976,54126.000000,47657.095526
32,1608283.143055,25291.000000,9627.765784
64,3157439.344316,40064.000000,14669.026655
128,475441.898011,10920.000000,846.350400
256,4789157.336237,80923.000000,472077.353958
512,2829624.717276,37771.000000,284121.968924
1024,1647299.357020,25294.000000,43548.883327
2048,1534165.038499,28196.000000,253239.946409
4096,1002358.760668,21743.000000,416919.024591
8192,2825163.912475,40043.000000,388961.784700
16384,1418917.971649,29275.000000,570757.436421
32768,1458428.873833,22931.000000,480139.248867
65536,1523533.194645,36100.000000,1160179.446849
