frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,821327.776024,17114.000000,21633.051403
4,1187347.206739,30221.000000,22615.000000
8,3282141.681271,58001.000000,71818.077529
16,2650699.027625,45106.000000,42610.461990
32,1627391.486398,32049.000000,6408.212387
64,2667901.390213,51446.000000,148341.077797
128,3879435.509333,98110.000000,155342.918770
256,2264094.428845,35752.000000,59014.903880
512,3546777.763707,58949.000000,562363.997797
1024,3572898.112156,62703.000000,679041.203341
2048,853895.949458,18583.000000,125759.079342
4096,4846443.639714,71868.000000,1159236.803528
8192,2655520.588924,54364.000000,357242.871793
16384,1394012.280308,24177.000000,955165.895305
32768,641485.991353,17555.000000,436943.336785
65536,3140019.936228,50426.000000,1877861.870956
