frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,1673433.776827,33238.000000,28.670542
4,528459.243474,12520.000000,2103.539161
8,828395.539250,20210.000000,16.000000
16,3859616.943337,69480.000000,2689.577290
32,508105.787110,14130.000000,17122.894206
64,1304518.609403,33794.000000,82583.658244
128,3427463.787705,129350.000000,138062.593975
256,2493688.985911,40539.000000,189715.645725
512,969570.329791,24689.000000,174241.094622
1024,480487.664567,12928.000000,9327.805905
2048,2170328.114758,45966.000000,433015.925109
4096,3278722.169314,45347.000000,661473.245271
8192,4045042.037784,60994.000000,1802763.599585
16384,3431517.976831,51455.000000,286396.743246
32768,1964036.945468,39841.000000,1645606.505852
65536,2733581.305213,46440.000000,1089477.619150
