frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,926763.945925,22415.000000,44.609416
4,2067446.927219,44065.000000,10148.134558
8,225575.343238,7392.000000,13.114877
16,1624623.508296,27461.000000,49629.875106
32,3944645.502906,69300.000000,134423.181933
64,574625.240405,18629.000000,68956.987775
128,2678644.190529,59259.000000,55863.805205
256,335058.484880,10029.000000,330.969787
512,1460256.235484,25337.000000,227943.929689
1024,1069753.358061,32994.000000,101052.910468
2048,5038761.376601,91279.000000,257217.998876
4096,2248108.058018,33690.000000,597151.660567
8192,1223268.183617,29508.000000,199098.056912
16384,943144.814952,24990.000000,170661.092848
32768,801796.932499,20514.000000,0.000000
65536,7676580.073150,94267.000000,3076793.641891
