frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,1380245.305969,31685.000000,49141.330029
4,1965455.861500,54076.000000,93752.601601
8,79448.372092,3335.000000,1189.788216
16,1205377.739748,28779.000000,33.911650
32,11252766.203490,131096.000000,249365.964484
64,1148395.759421,23186.000000,20704.214812
128,1372231.516329,29203.000000,28729.908858
256,1164286.286759,24090.000000,60658.612777
512,9629146.199808,200641.000000,77336.189304
1024,773558.759820,19081.000000,1169.836313
2048,762069.128855,18397.000000,54721.648203
4096,1567773.470411,30184.000000,361830.102909
8192,991521.474002,18208.000000,336525.049473
16384,651967.672346,25433.000000,165517.295223
32768,698618.019679,11639.000000,398140.413731
65536,3892028.381663,53708.000000,2574374.550875
