frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,338964.567707,9606.000000,99.156442
4,452215.527999,11915.000000,3060.551748
8,920330.050694,20941.000000,11755.626057
16,1017229.726599,28088.000000,736.503225
32,1238525.374189,32504.000000,48638.224978
64,1347223.774799,25072.000000,2880.039236
128,975385.427138,25171.000000,12238.784539
256,12417041.819928,251466.000000,490.087747
512,2249588.352671,39386.000000,20955.164519
1024,4040505.909668,60215.000000,631855.067801
2048,1152451.034581,35462.000000,4827.551760
4096,3625662.777236,64474.000000,390110.240482
8192,763245.682900,21482.000000,227356.910427
16384,2153444.006520,40037.000000,1021135.219701
32768,1032568.933050,26804.000000,471692.737585
65536,1311013.065815,42035.000000,805441.356795
