frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,170580.004382,4904.000000,37.000000
4,706439.163841,13730.000000,1667.305011
8,485452.449020,11821.000000,86.942510
16,1005125.020198,17383.000000,33710.657321
32,1105317.574705,20517.000000,52215.846733
64,1416698.439436,20380.000000,53296.177105
128,964787.459025,17066.000000,66873.084474
256,826084.882431,15437.000000,83144.494394
512,1833731.190150,33257.000000,118525.341349
1024,630915.785964,16062.000000,105624.532316
2048,1521681.339786,26399.000000,235169.824463
4096,1512481.079504,34546.000000,905197.654577
8192,863090.464611,16882.000000,324841.542302
16384,1835505.114326,33841.000000,514847.546131
32768,1701963.030282,27032.000000,688633.011727
65536,2589968.980755,55953.000000,2587219.498799
